iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -0.615005381598, inputs = [1.0, 1.0, 1.0, 1.0], constraints = [1.0]
iteration = 2202 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2203 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2204 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2205 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2206 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2207 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2208 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2209 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2210 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2211 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2212 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2213 , objective = -0.207569284238, inputs = [1.1169548907021425, 1.2336397161454802, 1.0304860359062211, 0.6167339868499103], constraints = [-1.0]
iteration = 2214 , objective = -0.694948328202, inputs = [1.1169548905829867, 1.2336397163165962, 1.0304860359791534, 0.6167339868559106], constraints = [-1.0]
iteration = 2215 , objective = -0.126392538835, inputs = [1.1169548905710713, 1.2336397163337076, 1.0304860359864465, 0.6167339868565106], constraints = [-1.0]
iteration = 2216 , objective = -0.19859872794, inputs = [1.1169548905698796, 1.233639716335419, 1.030486035987176, 0.6167339868565707], constraints = [-1.0]
iteration = 2217 , objective = -0.384993370754, inputs = [1.1169548905697606, 1.2336397163355899, 1.030486035987249, 0.6167339868565767], constraints = [-1.0]
iteration = 2218 , objective = -0.22817741348, inputs = [1.1169548905697486, 1.233639716335607, 1.030486035987256, 0.6167339868565772], constraints = [-1.0]
iteration = 2219 , objective = -0.271693711547, inputs = [1.1169548905697475, 1.2336397163356088, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2220 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2221 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2222 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2223 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2224 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2225 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2226 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2227 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2228 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2229 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2230 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2231 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2232 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2233 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2234 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2235 , objective = -0.427647052391, inputs = [1.1169548912317229, 1.2336397153849654, 1.030486035582078, 0.6167339868232424], constraints = [-1.0]
iteration = 2236 , objective = -0.126387511426, inputs = [1.1169548906359448, 1.2336397162405446, 1.0304860359467392, 0.6167339868532439], constraints = [-1.0]
iteration = 2237 , objective = -0.289372503376, inputs = [1.116954890576367, 1.2336397163261026, 1.030486035983205, 0.6167339868562439], constraints = [-1.0]
iteration = 2238 , objective = -0.129057906189, inputs = [1.1169548905704092, 1.2336397163346584, 1.0304860359868517, 0.616733986856544], constraints = [-1.0]
iteration = 2239 , objective = -0.205972859306, inputs = [1.1169548905698135, 1.233639716335514, 1.0304860359872166, 0.616733986856574], constraints = [-1.0]
iteration = 2240 , objective = -1.59158330515, inputs = [1.116954890569754, 1.2336397163355994, 1.030486035987253, 0.616733986856577], constraints = [-1.0]
iteration = 2241 , objective = -0.920095580822, inputs = [1.116954890569748, 1.233639716335608, 1.0304860359872565, 0.6167339868565773], constraints = [-1.0]
iteration = 2242 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2243 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2244 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2245 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2246 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2247 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2248 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2249 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2250 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2251 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2252 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2253 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2254 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2255 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2256 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2257 , objective = -0.219790066441, inputs = [1.116954893879625, 1.2336397115823914, 1.0304860339613624, 0.616733986689903], constraints = [-1.0]
iteration = 2258 , objective = -0.241896894994, inputs = [1.116954890900735, 1.2336397158602872, 1.0304860357846675, 0.6167339868399099], constraints = [-1.0]
iteration = 2259 , objective = -0.344828436739, inputs = [1.1169548906028461, 1.2336397162880768, 1.030486035966998, 0.6167339868549105], constraints = [-1.0]
iteration = 2260 , objective = -0.217850276362, inputs = [1.116954890573057, 1.2336397163308557, 1.030486035985231, 0.6167339868564107], constraints = [-1.0]
iteration = 2261 , objective = -0.193828288533, inputs = [1.1169548905700784, 1.2336397163351336, 1.0304860359870545, 0.6167339868565607], constraints = [-1.0]
iteration = 2262 , objective = -0.275995171857, inputs = [1.1169548905697804, 1.2336397163355615, 1.0304860359872368, 0.6167339868565757], constraints = [-1.0]
iteration = 2263 , objective = -1.4723565595, inputs = [1.1169548905697506, 1.2336397163356043, 1.030486035987255, 0.6167339868565771], constraints = [-1.0]
iteration = 2264 , objective = -0.246742669033, inputs = [1.1169548905697475, 1.2336397163356085, 1.0304860359872567, 0.6167339868565773], constraints = [-1.0]
iteration = 2265 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2266 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2267 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2268 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2269 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2270 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2271 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2272 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2273 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2274 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2275 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2276 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2277 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2278 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2279 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2280 , objective = -0.200431965253, inputs = [1.1169549071191358, 1.2336396925695214, 1.030486025857784, 0.6167339860232054], constraints = [-1.0]
iteration = 2281 , objective = -0.252713047307, inputs = [1.1169548922246861, 1.2336397139590003, 1.0304860349743097, 0.6167339867732401], constraints = [-1.0]
iteration = 2282 , objective = -0.143306576699, inputs = [1.1169548907352411, 1.2336397160979482, 1.0304860358859622, 0.6167339868482437], constraints = [-1.0]
iteration = 2283 , objective = -0.254482897303, inputs = [1.1169548905862967, 1.2336397163118429, 1.0304860359771275, 0.616733986855744], constraints = [-1.0]
iteration = 2284 , objective = -0.523929394243, inputs = [1.1169548905714022, 1.2336397163332324, 1.030486035986244, 0.6167339868564939], constraints = [-1.0]
iteration = 2285 , objective = -0.126393500195, inputs = [1.1169548905699127, 1.2336397163353714, 1.0304860359871557, 0.616733986856569], constraints = [-1.0]
iteration = 2286 , objective = -0.210322070011, inputs = [1.116954890569764, 1.2336397163355852, 1.0304860359872468, 0.6167339868565765], constraints = [-1.0]
iteration = 2287 , objective = -0.317174566123, inputs = [1.1169548905697488, 1.2336397163356065, 1.0304860359872559, 0.6167339868565772], constraints = [-1.0]
iteration = 2288 , objective = -0.271693711547, inputs = [1.1169548905697475, 1.2336397163356088, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2289 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2290 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2291 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2292 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2293 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2294 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2295 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2296 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2297 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2298 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2299 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2300 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2301 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2302 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2303 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2304 , objective = -0.126394239683, inputs = [1.1169549733166901, 1.233639597505171, 1.0304859853398916, 0.6167339826897179], constraints = [-1.0]
iteration = 2305 , objective = -0.312386646451, inputs = [1.1169548988444415, 1.233639704452565, 1.0304860309225203, 0.6167339864398914], constraints = [-1.0]
iteration = 2306 , objective = -0.201159806602, inputs = [1.1169548913972167, 1.2336397151473046, 1.0304860354807832, 0.6167339868149088], constraints = [-1.0]
iteration = 2307 , objective = -0.691323722432, inputs = [1.1169548906524942, 1.2336397162167785, 1.0304860359366097, 0.6167339868524104], constraints = [-1.0]
iteration = 2308 , objective = -0.126396983875, inputs = [1.116954890578022, 1.233639716323726, 1.0304860359821921, 0.6167339868561607], constraints = [-1.0]
iteration = 2309 , objective = -0.253456887788, inputs = [1.1169548905705748, 1.2336397163344206, 1.0304860359867505, 0.6167339868565357], constraints = [-1.0]
iteration = 2310 , objective = -0.149679388428, inputs = [1.11695489056983, 1.2336397163354902, 1.0304860359872063, 0.6167339868565732], constraints = [-1.0]
iteration = 2311 , objective = -0.260364637458, inputs = [1.1169548905697555, 1.233639716335597, 1.0304860359872519, 0.6167339868565769], constraints = [-1.0]
iteration = 2312 , objective = -0.205116716956, inputs = [1.1169548905697482, 1.2336397163356079, 1.0304860359872565, 0.6167339868565773], constraints = [-1.0]
iteration = 2313 , objective = -0.261124558392, inputs = [1.1169548905697473, 1.2336397163356088, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2314 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2315 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2316 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2317 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2318 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2319 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2320 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2321 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2322 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2323 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2324 , objective = -3.47354945074, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2325 , objective = -0.316170092857, inputs = [1.1174548905697472, 1.233639716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2326 , objective = -0.209045515951, inputs = [1.1169548905697473, 1.234139716335609, 1.030486035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2327 , objective = -0.368791464506, inputs = [1.1169548905697473, 1.233639716335609, 1.030986035987257, 0.6167339868565773], constraints = [-1.0]
iteration = 2328 , objective = -0.277369104373, inputs = [1.1169548905697473, 1.233639716335609, 1.030486035987257, 0.6172339868565773], constraints = [-1.0]
iteration = 2329 , objective = -0.216630249302, inputs = [1.116955304304461, 1.233639122183419, 1.0304857827504301, 0.6167339660222805], constraints = [-1.0]
iteration = 2330 , objective = -0.339126417172, inputs = [1.1169549319432186, 1.23363965692039, 1.0304860106635743, 0.6167339847731477], constraints = [-1.0]
iteration = 2331 , objective = -0.433271502728, inputs = [1.1169548947070944, 1.233639710394087, 1.0304860334548887, 0.6167339866482343], constraints = [-1.0]
iteration = 2332 , objective = -0.213250771955, inputs = [1.116954890983482, 1.2336397157414567, 1.0304860357340202, 0.616733986835743], constraints = [-1.0]
iteration = 2333 , objective = -0.338269186162, inputs = [1.1169548906111209, 1.2336397162761938, 1.0304860359619332, 0.6167339868544939], constraints = [-1.0]
iteration = 2334 , objective = -2.91307062336, inputs = [1.1169548905738846, 1.2336397163296675, 1.0304860359847245, 0.6167339868563689], constraints = [-1.0]
iteration = 2335 , objective = -0.306893518161, inputs = [1.116954890570161, 1.2336397163350148, 1.0304860359870038, 0.6167339868565566], constraints = [-1.0]
